CourseId,FacilityId,CourseName,City,State,Ranking
a5cf313d-9d76-456d-b4a7-30bdb3d5ed3c,E38D0709-0285-46C9-B1C3-16880AFA4392,Bully Pulpit,Medora,ND,4
11e7db68-97d8-491e-8eb4-97a11a39e316,F9336BE7-627E-410A-85D9-E5381E9C735F,Vardon,Minot,ND,5
50ced8b4-b6dc-4672-b5db-b4c7671592f2,DCFE91DD-558B-4CE3-9387-DC1D8523EB16,Firestone (South),Akron,OH,1
58e509ea-0449-45e6-b666-c92f572f065e,DCFE91DD-558B-4CE3-9387-DC1D8523EB16,Firestone (North),Akron,OH,2
66e41159-352c-4a66-8150-3f126ad22eb5,6990821A-E85E-4E67-BCC7-DCB4407B2A48,Manakiki,Willoughby,OH,3
47fb9ad0-ab8b-4df9-8e2f-8b2ce8d2f290,27DB34EC-CF83-455F-AF54-998333236CC6,Fowler's Mill (Lake & River),Chesterland,OH,4
b13bbcdc-11e4-4f70-9d9d-82fe37a3879b,DCFE91DD-558B-4CE3-9387-DC1D8523EB16,Firestone (Fazio),Akron,OH,5
64edc6ba-5ae9-4527-aeaf-7e0a7cd4ca0a,8409BD72-A288-487D-92DB-666815CEEF1B,The Virtues,Nashport,OH,5
f63b0c05-01d2-49e2-948a-7e3935578ba3,48CD5558-AF71-4E97-96EB-ADF9223CAAD6,Sleepy Hollow,Brecksville,OH,7
f75c75cc-42ad-402f-b25c-cd52eaeb3844,EE9F6A26-747B-4621-83AE-8EA73F381A6B,The Quarry,Canton,OH,8
541a0bf3-69df-45fc-b06f-f1a2efd3feee,0B928755-A666-4A7B-9387-5D3A9AED9ED2,Stonelick Hills,Batavia,OH,9
8c1313e9-c83e-456f-b2cc-a9e5280439db,494C51DA-E7CC-4786-A80E-D738549C4144,Pine Hills,Hinckley,OH,10
d402033b-413b-4a3b-89cc-2146d367b9f6,E079DB44-E698-440B-9455-76E01F83A9D4,Karsten Creek,Stillwater,OK,1
4299a3d0-d162-47e0-adc3-b55c1fc4024d,3A4235CD-1AF9-4BE2-873F-617E3B4E9725,Jimmie Austin GC at the University of Oklahoma,Norman,OK,2
